"@timestamp","_index","agent.id","agent.ip","agent.name","data.dstuser","data.srcip","data.srcport","decoder.name","decoder.parent","full_log",id,"input.type",location,"manager.name","predecoder.program_name","predecoder.timestamp","rule.description","rule.firedtimes","rule.gdpr","rule.gpg13","rule.groups","rule.hipaa","rule.id","rule.level","rule.mail","rule.mitre.id","rule.mitre.tactic","rule.mitre.technique","rule.nist_800_53","rule.pci_dss","rule.tsc",timestamp
"Feb 21, 2025 @ 10:59:04.279","wazuh-archives-4.x-2025.02.21",094,"10.10.90.111",FYP,FYP,"10.10.90.113",58978,sshd,sshd,"2025-02-21T05:59:03.592690+00:00 FYP sshd[48189]: Accepted password for FYP from 10.10.90.113 port 58978 ssh2","1740117544.385725",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T05:59:03.592690+00:00","sshd: authentication success.",66,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:59:04.279"
"Feb 21, 2025 @ 10:59:04.279","wazuh-archives-4.x-2025.02.21",094,"10.10.90.111",FYP,FYP,"10.10.90.113",58978,sshd,sshd,"2025-02-21T05:59:03.592690+00:00 FYP sshd[48189]: Accepted password for FYP from 10.10.90.113 port 58978 ssh2","1740117544.385725",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T05:59:03.592690+00:00","sshd: authentication success.",66,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:59:04.279"
"Feb 21, 2025 @ 10:58:05.442","wazuh-archives-4.x-2025.02.21",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50239,sshd,sshd,"2025-02-21T10:58:05.005496+05:00 akhtar-VirtualBox sshd[27867]: Accepted password for akhtar from 10.10.90.75 port 50239 ssh2","1740117485.384251",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:58:05.005496+05:00","sshd: authentication success.",65,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:58:05.442"
"Feb 21, 2025 @ 10:58:05.442","wazuh-archives-4.x-2025.02.21",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50239,sshd,sshd,"2025-02-21T10:58:05.005496+05:00 akhtar-VirtualBox sshd[27867]: Accepted password for akhtar from 10.10.90.75 port 50239 ssh2","1740117485.384251",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:58:05.005496+05:00","sshd: authentication success.",65,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:58:05.442"
"Feb 21, 2025 @ 10:56:31.345","wazuh-archives-4.x-2025.02.21",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",38384,sshd,sshd,"2025-02-21T10:56:29.917493+05:00 shakir-hussain-VirtualBox sshd[46277]: Accepted password for shakir-hussain from 10.10.90.111 port 38384 ssh2","1740117391.383737",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:56:29.917493+05:00","sshd: authentication success.",64,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:56:31.345"
"Feb 21, 2025 @ 10:56:31.345","wazuh-archives-4.x-2025.02.21",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",38384,sshd,sshd,"2025-02-21T10:56:29.917493+05:00 shakir-hussain-VirtualBox sshd[46277]: Accepted password for shakir-hussain from 10.10.90.111 port 38384 ssh2","1740117391.383737",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:56:29.917493+05:00","sshd: authentication success.",64,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:56:31.345"
"Feb 21, 2025 @ 10:56:08.648","wazuh-archives-4.x-2025.02.21",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",57368,sshd,sshd,"2025-02-21T10:56:08.424932+05:00 wazuh-VirtualBox sshd[14118]: Accepted password for wazuh from 10.10.90.105 port 57368 ssh2","1740117368.383260",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:56:08.424932+05:00","sshd: authentication success.",63,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:56:08.648"
"Feb 21, 2025 @ 10:56:08.648","wazuh-archives-4.x-2025.02.21",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",57368,sshd,sshd,"2025-02-21T10:56:08.424932+05:00 wazuh-VirtualBox sshd[14118]: Accepted password for wazuh from 10.10.90.105 port 57368 ssh2","1740117368.383260",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:56:08.424932+05:00","sshd: authentication success.",63,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:56:08.648"
"Feb 21, 2025 @ 10:55:29.055","wazuh-archives-4.x-2025.02.21",094,"10.10.90.111",FYP,FYP,"10.10.90.113",34534,sshd,sshd,"2025-02-21T05:55:28.716985+00:00 FYP sshd[48095]: Accepted password for FYP from 10.10.90.113 port 34534 ssh2","1740117329.381867",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T05:55:28.716985+00:00","sshd: authentication success.",62,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:55:29.055"
"Feb 21, 2025 @ 10:55:29.055","wazuh-archives-4.x-2025.02.21",094,"10.10.90.111",FYP,FYP,"10.10.90.113",34534,sshd,sshd,"2025-02-21T05:55:28.716985+00:00 FYP sshd[48095]: Accepted password for FYP from 10.10.90.113 port 34534 ssh2","1740117329.381867",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T05:55:28.716985+00:00","sshd: authentication success.",62,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:55:29.055"
"Feb 21, 2025 @ 10:54:33.323","wazuh-archives-4.x-2025.02.21",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50230,sshd,sshd,"2025-02-21T10:54:32.611737+05:00 akhtar-VirtualBox sshd[27778]: Accepted password for akhtar from 10.10.90.75 port 50230 ssh2","1740117273.380393",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:54:32.611737+05:00","sshd: authentication success.",61,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:54:33.323"
"Feb 21, 2025 @ 10:54:33.323","wazuh-archives-4.x-2025.02.21",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50230,sshd,sshd,"2025-02-21T10:54:32.611737+05:00 akhtar-VirtualBox sshd[27778]: Accepted password for akhtar from 10.10.90.75 port 50230 ssh2","1740117273.380393",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:54:32.611737+05:00","sshd: authentication success.",61,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:54:33.323"
"Feb 21, 2025 @ 10:52:57.258","wazuh-archives-4.x-2025.02.21",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",48378,sshd,sshd,"2025-02-21T10:52:56.910420+05:00 shakir-hussain-VirtualBox sshd[46207]: Accepted password for shakir-hussain from 10.10.90.111 port 48378 ssh2","1740117177.379879",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:52:56.910420+05:00","sshd: authentication success.",60,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:52:57.258"
"Feb 21, 2025 @ 10:52:57.258","wazuh-archives-4.x-2025.02.21",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",48378,sshd,sshd,"2025-02-21T10:52:56.910420+05:00 shakir-hussain-VirtualBox sshd[46207]: Accepted password for shakir-hussain from 10.10.90.111 port 48378 ssh2","1740117177.379879",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:52:56.910420+05:00","sshd: authentication success.",60,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:52:57.258"
"Feb 21, 2025 @ 10:52:34.026","wazuh-archives-4.x-2025.02.21",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",42938,sshd,sshd,"2025-02-21T10:52:33.755338+05:00 wazuh-VirtualBox sshd[14016]: Accepted password for wazuh from 10.10.90.105 port 42938 ssh2","1740117154.378468",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:52:33.755338+05:00","sshd: authentication success.",59,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:52:34.026"
"Feb 21, 2025 @ 10:52:34.026","wazuh-archives-4.x-2025.02.21",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",42938,sshd,sshd,"2025-02-21T10:52:33.755338+05:00 wazuh-VirtualBox sshd[14016]: Accepted password for wazuh from 10.10.90.105 port 42938 ssh2","1740117154.378468",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:52:33.755338+05:00","sshd: authentication success.",59,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:52:34.026"
"Feb 21, 2025 @ 10:51:54.511","wazuh-archives-4.x-2025.02.21",094,"10.10.90.111",FYP,FYP,"10.10.90.113",43128,sshd,sshd,"2025-02-21T05:51:54.229363+00:00 FYP sshd[48009]: Accepted password for FYP from 10.10.90.113 port 43128 ssh2","1740117114.378009",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T05:51:54.229363+00:00","sshd: authentication success.",58,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:51:54.511"
"Feb 21, 2025 @ 10:51:54.511","wazuh-archives-4.x-2025.02.21",094,"10.10.90.111",FYP,FYP,"10.10.90.113",43128,sshd,sshd,"2025-02-21T05:51:54.229363+00:00 FYP sshd[48009]: Accepted password for FYP from 10.10.90.113 port 43128 ssh2","1740117114.378009",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T05:51:54.229363+00:00","sshd: authentication success.",58,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:51:54.511"
"Feb 21, 2025 @ 10:51:01.586","wazuh-archives-4.x-2025.02.21",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50222,sshd,sshd,"2025-02-21T10:51:00.281953+05:00 akhtar-VirtualBox sshd[27707]: Accepted password for akhtar from 10.10.90.75 port 50222 ssh2","1740117061.376535",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:51:00.281953+05:00","sshd: authentication success.",57,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:51:01.586"
"Feb 21, 2025 @ 10:51:01.586","wazuh-archives-4.x-2025.02.21",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50222,sshd,sshd,"2025-02-21T10:51:00.281953+05:00 akhtar-VirtualBox sshd[27707]: Accepted password for akhtar from 10.10.90.75 port 50222 ssh2","1740117061.376535",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:51:00.281953+05:00","sshd: authentication success.",57,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:51:01.586"
"Feb 21, 2025 @ 10:49:25.241","wazuh-archives-4.x-2025.02.21",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",56902,sshd,sshd,"2025-02-21T10:49:24.109344+05:00 shakir-hussain-VirtualBox sshd[46132]: Accepted password for shakir-hussain from 10.10.90.111 port 56902 ssh2","1740116965.375544",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:49:24.109344+05:00","sshd: authentication success.",56,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:49:25.241"
"Feb 21, 2025 @ 10:49:25.241","wazuh-archives-4.x-2025.02.21",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",56902,sshd,sshd,"2025-02-21T10:49:24.109344+05:00 shakir-hussain-VirtualBox sshd[46132]: Accepted password for shakir-hussain from 10.10.90.111 port 56902 ssh2","1740116965.375544",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:49:24.109344+05:00","sshd: authentication success.",56,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:49:25.241"
"Feb 21, 2025 @ 10:48:59.314","wazuh-archives-4.x-2025.02.21",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",58046,sshd,sshd,"2025-02-21T10:48:59.265109+05:00 wazuh-VirtualBox sshd[13932]: Accepted password for wazuh from 10.10.90.105 port 58046 ssh2","1740116939.374610",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:48:59.265109+05:00","sshd: authentication success.",55,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:48:59.314"
"Feb 21, 2025 @ 10:48:59.314","wazuh-archives-4.x-2025.02.21",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",58046,sshd,sshd,"2025-02-21T10:48:59.265109+05:00 wazuh-VirtualBox sshd[13932]: Accepted password for wazuh from 10.10.90.105 port 58046 ssh2","1740116939.374610",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:48:59.265109+05:00","sshd: authentication success.",55,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:48:59.314"
"Feb 21, 2025 @ 10:48:19.991","wazuh-archives-4.x-2025.02.21",094,"10.10.90.111",FYP,FYP,"10.10.90.113",38950,sshd,sshd,"2025-02-21T05:48:19.518042+00:00 FYP sshd[47931]: Accepted password for FYP from 10.10.90.113 port 38950 ssh2","1740116899.374151",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T05:48:19.518042+00:00","sshd: authentication success.",54,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:48:19.991"
"Feb 21, 2025 @ 10:48:19.991","wazuh-archives-4.x-2025.02.21",094,"10.10.90.111",FYP,FYP,"10.10.90.113",38950,sshd,sshd,"2025-02-21T05:48:19.518042+00:00 FYP sshd[47931]: Accepted password for FYP from 10.10.90.113 port 38950 ssh2","1740116899.374151",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T05:48:19.518042+00:00","sshd: authentication success.",54,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:48:19.991"
"Feb 21, 2025 @ 10:47:28.604","wazuh-archives-4.x-2025.02.21",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50213,sshd,sshd,"2025-02-21T10:47:27.794702+05:00 akhtar-VirtualBox sshd[27629]: Accepted password for akhtar from 10.10.90.75 port 50213 ssh2","1740116848.370628",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:47:27.794702+05:00","sshd: authentication success.",53,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:47:28.604"
"Feb 21, 2025 @ 10:47:28.604","wazuh-archives-4.x-2025.02.21",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",50213,sshd,sshd,"2025-02-21T10:47:27.794702+05:00 akhtar-VirtualBox sshd[27629]: Accepted password for akhtar from 10.10.90.75 port 50213 ssh2","1740116848.370628",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:47:27.794702+05:00","sshd: authentication success.",53,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:47:28.604"
"Feb 21, 2025 @ 10:45:51.625","wazuh-archives-4.x-2025.02.21",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",58432,sshd,sshd,"2025-02-21T10:45:51.273692+05:00 shakir-hussain-VirtualBox sshd[46069]: Accepted password for shakir-hussain from 10.10.90.111 port 58432 ssh2","1740116751.369637",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:45:51.273692+05:00","sshd: authentication success.",52,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:45:51.625"
"Feb 21, 2025 @ 10:45:51.625","wazuh-archives-4.x-2025.02.21",096,"10.10.90.112","shakir-hussain","shakir-hussain","10.10.90.111",58432,sshd,sshd,"2025-02-21T10:45:51.273692+05:00 shakir-hussain-VirtualBox sshd[46069]: Accepted password for shakir-hussain from 10.10.90.111 port 58432 ssh2","1740116751.369637",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-21T10:45:51.273692+05:00","sshd: authentication success.",52,"IV_32.2","7.1, 7.2","syslog, sshd, authentication_success","164.312.b",5715,3,false,"T1078, T1021","Defense Evasion, Persistence, Privilege Escalation, Initial Access, Lateral Movement","Valid Accounts, Remote Services","AU.14, AC.7","10.2.5","CC6.8, CC7.2, CC7.3","Feb 21, 2025 @ 10:45:51.625"
